Name,Address,Type,Bedroom limit,Guest limit,Expiration date,Location,Y,X
337 Baronne St Apt 200,337 Baronne St Apt 200,Short Term Rental Commercial Owner,4,8,1/6/2023 23:59,"(29.9515962984836, -90.0728784025662)",29.9515962984836, -90.0728784025662
"1819 Martin Luther King, Jr Blvd","1819 Martin Luther King, Jr Blvd",Short Term Rental Commercial Owner,1,2,1/6/2023 23:59,"(29.9408542850415, -90.0783559088456)",29.9408542850415, -90.0783559088456
2632 S Derbigny St,2632 S Derbigny St,Short Term Rental Commercial Owner,4,8,12/16/2022 23:59,"(29.9439063924587, -90.0942347046895)",29.9439063924587, -90.0942347046895
631 DESIRE LLC,631 DESIRE ST,4703 - BED & BREAKFAST INNS,,,,"(29.9623304119093, -90.0417299829632)",29.9623304119093, -90.0417299829632
NONI'S NOLA ON FRENCHMAN,726 FRENCHMEN ST,4703 - BED & BREAKFAST INNS,,,,"(29.965120965031, -90.0579686046821)",29.965120965031, -90.0579686046821
2028 Magazine St Apt A,2028 Magazine St Apt A,Short Term Rental Commercial Owner,2,4,1/5/2023 23:59,"(29.9304962719488, -90.075163359773)",29.9304962719488, -90.075163359773
AUBERGE NOUVELLE ORLEANS,1628 CARONDELET ST,4703 - BED & BREAKFAST INNS,,,,"(29.9384995972566, -90.0775801168904)",29.9384995972566, -90.0775801168904
"1820 Martin Luther King, Jr Blvd","1820 Martin Luther King, Jr Blvd",Short Term Rental Commercial Owner,3,6,1/6/2023 23:59,"(29.9406798883606, -90.0785701315243)",29.9406798883606, -90.0785701315243
ROYAL INN OF NEW ORLEANS,4950 CHEF MENTEUR HWY,4701 - HOTELS (EXC CASINO HOTELS) & MOTELS,,,,"(30.0066297975822, -90.031814993349)",30.0066297975822, -90.031814993349
DAYS INN,4180 OLD GENTILLY ROAD,4701 - HOTELS (EXC CASINO HOTELS) & MOTELS,,,,,#VALUE!,#VALUE!
3023 Perdido St,3023 Perdido St,Short Term Rental Commercial Owner,4,8,12/17/2022 23:59,"(29.9617855141727, -90.096728914512)",29.9617855141727, -90.096728914512
2326 Chartres St,2326 Chartres St,Short Term Rental Residential Owner,3,6,2/10/2023 23:59,"(29.9636184104163, -90.0544306621132)",29.9636184104163, -90.0544306621132
900 Bartholomew St Unit 418,900 Bartholomew St Unit 418,Short Term Rental Commercial Owner,1,2,4/24/2023 23:59,"(29.9636949224851, -90.0363781004531)",29.9636949224851, -90.0363781004531
THE CORNSTALK HOTEL,915 ROYAL ST,4701 - HOTELS (EXC CASINO HOTELS) & MOTELS,,,,"(29.9599759434133, -90.0631271156077)",29.9599759434133, -90.0631271156077
ENTROPY ROOMS,300 S NORMAN C FRANCIS PKWY,4702 - ROOMING & BOARDING HOUSES,,,,"(29.9679926212517, -90.0953084444741)",29.9679926212517, -90.0953084444741
2602 Peace Ct,2602 Peace Ct,Short Term Rental Residential Owner,,,2/21/2023 23:59,"(29.9814241120251, -90.0518709299024)",29.9814241120251, -90.0518709299024
825 N Villere St,825 N Villere St,Short Term Rental Residential Owner,3,6,2/23/2023 23:59,"(29.9641772247466, -90.0706702321647)",29.9641772247466, -90.0706702321647
3456 Desaix Blvd,3456 Desaix Blvd,Short Term Rental Residential Owner,2,4,2/24/2023 23:59,"(29.9887554592361, -90.0837361640334)",29.9887554592361, -90.0837361640334
9016 Edinburgh St,9016 Edinburgh St,Short Term Rental Residential Owner,3,6,2/22/2023 0:00,"(29.9700642179252, -90.1199756487179)",29.9700642179252, -90.1199756487179
4444 S Galvez St,4444 S Galvez St,Short Term Rental Residential Owner,,,2/18/2023 23:59,"(29.9443943986815, -90.1050029665776)",29.9443943986815, -90.1050029665776
2119 Governor Nicholls St Apt 1A,2119 Governor Nicholls St Apt 1A,Short Term Rental Residential Owner,1,2,2/17/2023 23:59,"(29.970812174156, -90.0737198741199)",29.970812174156, -90.0737198741199
1715 Governor Nicholls St,1715 Governor Nicholls St,Short Term Rental Residential Owner,1,2,2/22/2023 23:59,"(29.9683960337831, -90.0702424377303)",29.9683960337831, -90.0702424377303
FAIRCHILD HOUSE,1518 PRYTANIA ST,4701 - HOTELS (EXC CASINO HOTELS) & MOTELS,,,,"(29.937804575385, -90.0743015931494)",29.937804575385, -90.0743015931494
812 Gravier St Apt 406,812 Gravier St Apt 406,Short Term Rental Commercial Owner,1,2,5/13/2023 23:59,"(29.9519136298293, -90.071473482857)",29.9519136298293, -90.071473482857
1616 Valmont St,1616 Valmont St,Short Term Rental Residential Owner,3,6,2/20/2023 23:59,"(29.9284544250034, -90.1115416444248)",29.9284544250034, -90.1115416444248
3609 Marais St,3609 Marais St,Short Term Rental Residential Owner,2,4,2/17/2023 23:59,"(29.9673444996746, -90.0382039079548)",29.9673444996746, -90.0382039079548
3805 Constance St,3805 Constance St,Short Term Rental Residential Owner,2,4,2/24/2023 23:59,"(29.920507935179, -90.0941248449794)",29.920507935179, -90.0941248449794
7328 Alabama St,7328 Alabama St,Short Term Rental Residential Owner,3,6,2/20/2023 23:59,"(30.0270913816772, -90.024137469705)",30.0270913816772, -90.024137469705
1460 N Galvez St,1460 N Galvez St,Short Term Rental Residential Owner,1,2,2/21/2023 23:59,"(29.9736466458222, -90.0718109746941)",29.9736466458222, -90.0718109746941
4640 Metropolitan Dr,4640 Metropolitan Dr,Short Term Rental Residential Owner,1,2,2/20/2023 23:59,"(30.0082714140845, -90.0386878285962)",30.0082714140845, -90.0386878285962
2800 Cleveland Ave Apt 201,2800 Cleveland Ave Apt 201,Short Term Rental Residential Owner,3,6,2/23/2023 23:59,"(29.9654961706843, -90.0898609259525)",29.9654961706843, -90.0898609259525
820 Orange St,820 Orange St,Short Term Rental Residential Owner,1,2,7/12/2023 23:59,"(29.9327086853239, -90.0698874041297)",29.9327086853239, -90.0698874041297
812 Gravier St Apt 414,812 Gravier St Apt 414,Short Term Rental Commercial Owner,1,2,5/13/2023 23:59,"(29.9518567137257, -90.0714944763795)",29.9518567137257, -90.0714944763795
1706 Robert St,1706 Robert St,Short Term Rental Residential Owner,1,2,7/11/2023 23:59,"(29.9293576457877, -90.1089253747477)",29.9293576457877, -90.1089253747477
812 Gravier St Apt 506,812 Gravier St Apt 506,Short Term Rental Commercial Owner,1,2,5/14/2023 23:59,"(29.9519177900456, -90.0714914934831)",29.9519177900456, -90.0714914934831
812 Gravier St Apt 404,812 Gravier St Apt 404,Short Term Rental Commercial Owner,1,2,5/13/2023 23:59,"(29.9519247238749, -90.0714689530682)",29.9519247238749, -90.0714689530682
812 Gravier St Apt 412,812 Gravier St Apt 412,Short Term Rental Commercial Owner,1,2,5/13/2023 23:59,"(29.9518738464329, -90.0714887649641)",29.9518738464329, -90.0714887649641
812 Gravier St Apt 510,812 Gravier St Apt 510,Short Term Rental Commercial Owner,1,2,5/14/2023 23:59,"(29.9518921087275, -90.0715033446081)",29.9518921087275, -90.0715033446081
10140 Hayne Blvd 101,10140 Hayne Blvd 101,Short Term Rental Residential Owner,2,4,7/13/2023 23:59,"(30.049620639912, -89.9830712859124)",30.049620639912, -89.9830712859124
812 Gravier St Apt 514,812 Gravier St Apt 514,Short Term Rental Commercial Owner,1,2,5/17/2023 23:59,"(29.9518659820119, -90.0715146329361)",29.9518659820119, -90.0715146329361
2718 Odin St,2718 Odin St,Short Term Rental Residential Owner,4,8,7/25/2023 23:59,"(30.0150310302446, -90.048420296551)",30.0150310302446, -90.048420296551
4861 Magazine St Apt A,4861 Magazine St Apt A,Short Term Rental Residential Owner,3,6,6/21/2023 0:00,"(29.9204821695397, -90.1078121794603)",29.9204821695397, -90.1078121794603
843 Alvar St,843 Alvar St,Short Term Rental Commercial Owner,5,10,11/1/2022 23:59,"(29.9634519423904, -90.0369680050675)",29.9634519423904, -90.0369680050675
812 Gravier St Apt 513,812 Gravier St Apt 513,Short Term Rental Commercial Owner,2,4,5/14/2023 23:59,"(29.9518726322025, -90.071511264617)",29.9518726322025, -90.071511264617
134 S Scott St,134 S Scott St,Short Term Rental Residential Owner,3,6,3/1/2023 0:00,"(29.9722839881061, -90.0991307971502)",29.9722839881061, -90.0991307971502
3309 Constance St,3309 Constance St,Short Term Rental Residential Owner,2,4,7/10/2023 23:59,"(29.9224973145952, -90.0876177781128)",29.9224973145952, -90.0876177781128
2312 Milan St,2312 Milan St,Short Term Rental Residential Owner,4,8,7/14/2023 23:59,"(29.9338499593665, -90.1005689227723)",29.9338499593665, -90.1005689227723
812 Gravier St Apt 402,812 Gravier St Apt 402,Short Term Rental Commercial Owner,1,2,5/13/2023 23:59,"(29.9519399541655, -90.0714627288582)",29.9519399541655, -90.0714627288582
1629 Toledano St,1629 Toledano St,Short Term Rental Residential Owner,1,2,7/14/2023 23:59,"(29.9295196567876, -90.0904545756832)",29.9295196567876, -90.0904545756832
731 Jackson Ave,731 Jackson Ave,Short Term Rental Commercial Owner,5,10,3/10/2023 23:59,"(29.9270406901008, -90.0743403539991)",29.9270406901008, -90.0743403539991
812 Gravier St Apt 503,812 Gravier St Apt 503,Short Term Rental Commercial Owner,1,2,5/13/2023 23:59,"(29.9519391755877, -90.0714819072126)",29.9519391755877, -90.0714819072126
812 Gravier St Apt 407,812 Gravier St Apt 407,Short Term Rental Commercial Owner,1,2,5/13/2023 23:59,"(29.9519071288736, -90.0714752071805)",29.9519071288736, -90.0714752071805
812 Gravier St Apt 403,812 Gravier St Apt 403,Short Term Rental Commercial Owner,1,2,5/13/2023 23:59,"(29.9519318792991, -90.0714666520439)",29.9519318792991, -90.0714666520439
1502 N Dorgenois St,1502 N Dorgenois St,Short Term Rental Residential Owner,2,4,7/12/2023 23:59,"(29.9767833496041, -90.0751879739807)",29.9767833496041, -90.0751879739807
238 Leboeuf St,238 Leboeuf St,Short Term Rental Residential Owner,2,4,7/12/2023 23:59,"(29.9533116274661, -90.0414662317958)",29.9533116274661, -90.0414662317958
1845 Deslonde St,1845 Deslonde St,Short Term Rental Residential Owner,2,4,7/12/2023 23:59,"(29.9710695060917, -90.0212846540734)",29.9710695060917, -90.0212846540734
3124 St Ann St,3124 St Ann St,Short Term Rental Residential Owner,1,2,7/13/2023 23:59,"(29.9746383764435, -90.087455233313)",29.9746383764435, -90.087455233313
4974 Friar Tuck Dr,4974 Friar Tuck Dr,Short Term Rental Residential Owner,3,6,7/14/2023 23:59,"(30.0276467939313, -89.9531452764552)",30.0276467939313, -89.9531452764552
837 Alvar St,837 Alvar St,Short Term Rental Commercial Owner,5,10,11/1/2022 23:59,"(29.9633875769817, -90.0369943603113)",29.9633875769817, -90.0369943603113
833 Alvar St,833 Alvar St,Short Term Rental Commercial Owner,5,10,11/2/2022 23:59,"(29.9633296650886, -90.0370142203626)",29.9633296650886, -90.0370142203626
934 French St,934 French St,Short Term Rental Residential Owner,2,4,2/14/2023 23:59,"(30.002082539245, -90.1027831799391)",30.002082539245, -90.1027831799391
927 Piety St,927 Piety St,Short Term Rental Residential Owner,2,4,2/14/2023 23:59,"(29.9653920281453, -90.0419761871543)",29.9653920281453, -90.0419761871543
4933 N Rampart St,4933 N Rampart St,Short Term Rental Residential Owner,2,4,2/21/2023 23:59,"(29.9617757566122, -90.0237086557189)",29.9617757566122, -90.0237086557189
1805 St Roch Ave,1805 St Roch Ave,Short Term Rental Residential Owner,2,4,2/20/2023 23:59,"(29.9761252849663, -90.0520680289907)",29.9761252849663, -90.0520680289907
330 Wagner St,330 Wagner St,Short Term Rental Residential Owner,2,4,3/1/2023 0:00,"(29.9518940053745, -90.0390881367587)",29.9518940053745, -90.0390881367587
THE GREEN HOUSE INN,1212 MAGAZINE ST,4703 - BED & BREAKFAST INNS,,,,"(29.9389236767493, -90.0709822418899)",29.9389236767493, -90.0709822418899
4404 S Carrollton Ave,4404 S Carrollton Ave,Short Term Rental Commercial Owner,,,3/3/2023 23:59,"(29.9712519485595, -90.1037227746797)",29.9712519485595, -90.1037227746797
ROYAL SUNSHINE,3810 ROYAL ST,4703 - BED & BREAKFAST INNS,,,,"(29.9617271497188, -90.0381402510938)",29.9617271497188, -90.0381402510938
3219 St Claude Ave,3219 St Claude Ave,Short Term Rental Commercial Owner,3,6,3/1/2023 23:59,"(29.9673750740144, -90.0418690954628)",29.9673750740144, -90.0418690954628
1028 Josephine St,1028 Josephine St,Short Term Rental Commercial Owner,2,4,11/3/2022 23:59,"(29.9298825295208, -90.0755864593125)",29.9298825295208, -90.0755864593125
3512 D'hemecourt St,3512 D'hemecourt St,Short Term Rental Commercial Owner,3,6,2/28/2023 23:59,"(29.9666607195577, -90.0993807036512)",29.9666607195577, -90.0993807036512
900 Bartholomew St Unit 204,900 Bartholomew St Unit 204,Short Term Rental Commercial Owner,2,4,3/1/2023 23:59,"(29.9637048049069, -90.0361503222757)",29.9637048049069, -90.0361503222757
4007 Octavia St,4007 Octavia St,Short Term Rental Residential Owner,3,6,2/27/2023 23:59,"(29.9518872268952, -90.1077000057702)",29.9518872268952, -90.1077000057702
3123 Mandeville St,3123 Mandeville St,Short Term Rental Residential Owner,1,2,2/26/2023 23:59,"(29.9905820779307, -90.0558978719123)",29.9905820779307, -90.0558978719123
1801 N Rampart St,1801 N Rampart St,Short Term Rental Commercial Owner,4,8,3/1/2023 23:59,"(29.9673461057685, -90.0613420031851)",29.9673461057685, -90.0613420031851
334 Carondelet St Unit 310,334 Carondelet St Unit 310,Short Term Rental Commercial Owner,1,2,1/4/2023 23:59,"(29.9508288832476, -90.0712802965459)",29.9508288832476, -90.0712802965459
3217 St Claude Ave,3217 St Claude Ave,Short Term Rental Commercial Owner,5,10,3/1/2023 23:59,"(29.9673796359608, -90.0418996097884)",29.9673796359608, -90.0418996097884
1107 St Anthony St,1107 St Anthony St,Short Term Rental Commercial Owner,3,6,3/1/2023 23:59,"(29.9675282678134, -90.0613536408444)",29.9675282678134, -90.0613536408444
ELYSAIN FIELDS INN,930 ELYSIAN FIELDS AVE,4703 - BED & BREAKFAST INNS,,,,"(29.9672382387658, -90.0570008404182)",29.9672382387658, -90.0570008404182
3310 Pauger St,3310 Pauger St,Short Term Rental Residential Owner,3,6,3/1/2023 23:59,"(29.9838165657915, -90.0617488825769)",29.9838165657915, -90.0617488825769
334 Carondelet St Unit 304,334 Carondelet St Unit 304,Short Term Rental Commercial Owner,1,2,3/1/2023 23:59,"(29.9509746940956, -90.0712293157598)",29.9509746940956, -90.0712293157598
3314 Palmyra St,3314 Palmyra St,Short Term Rental Residential Owner,4,4,2/27/2023 23:59,"(29.9675998161801, -90.0949458798243)",29.9675998161801, -90.0949458798243
KATHERINE B SENTER,43 FONTAINEBLEAU DR,4703 - BED & BREAKFAST INNS,,,,"(29.9555851984752, -90.1160984836188)",29.9555851984752, -90.1160984836188
THE TREME INN,1100 N PRIEUR ST,4701 - HOTELS (EXC CASINO HOTELS) & MOTELS,,,,"(29.9691613613754, -90.0729462247849)",29.9691613613754, -90.0729462247849
MAISON LAFAYETTE,1221 HARMONY ST,4703 - BED & BREAKFAST INNS,,,,"(29.9254043618078, -90.0870949749972)",29.9254043618078, -90.0870949749972
SUPER 8 MOTEL,6322 CHEF MENTEUR HWY,4701 - HOTELS (EXC CASINO HOTELS) & MOTELS,,,,"(30.0096044807327, -90.0144705809657)",30.0096044807327, -90.0144705809657
1720 Dufossat St,1720 Dufossat St,Short Term Rental Residential Owner,1,2,2/3/2023 23:59,"(29.9298533490043, -90.110721927773)",29.9298533490043, -90.110721927773
1904 Frenchmen St,1904 Frenchmen St,Short Term Rental Residential Owner,2,4,2/17/2023 23:59,"(29.9767574154673, -90.0588986842509)",29.9767574154673, -90.0588986842509
3908 Canal St,3908 Canal St,Short Term Rental Commercial Owner,,,2/14/2023 23:59,"(29.9731160637613, -90.0989973820183)",29.9731160637613, -90.0989973820183
JACKS MOTEL,7700 CHEF MENTEUR HWY,4701 - HOTELS (EXC CASINO HOTELS) & MOTELS,,,,"(30.0124881427712, -89.9970022002821)",30.0124881427712, -89.9970022002821
1611 Delachaise St,1611 Delachaise St,Short Term Rental Commercial Owner,2,4,3/14/2023 23:59,"(29.9283152699502, -90.0927214780886)",29.9283152699502, -90.0927214780886
MELROSE MANSION,937 ESPLANADE AVE,4701 - HOTELS (EXC CASINO HOTELS) & MOTELS,,,,"(29.9653086597149, -90.0623254834738)",29.9653086597149, -90.0623254834738
THE ROOSEVELT HOTEL WAC,123 BARONNE ST,4701 - HOTELS (EXC CASINO HOTELS) & MOTELS,,,,"(29.9539374097094, -90.071655182224)",29.9539374097094, -90.071655182224
812 Gravier St Apt 413,812 Gravier St Apt 413,Short Term Rental Commercial Owner,2,4,5/13/2023 23:59,"(29.9518657612704, -90.0714916145869)",29.9518657612704, -90.0714916145869
136 S Pierce St,136 S Pierce St,Short Term Rental Residential Owner,1,2,7/13/2023 23:59,"(29.9729834445065, -90.1000253675986)",29.9729834445065, -90.1000253675986
LA DAUPHINE,2316 DAUPHINE ST,4703 - BED & BREAKFAST INNS,,,,"(29.9654648740989, -90.0548460437539)",29.9654648740989, -90.0548460437539
GLENROSE MOTEL,7930 CHEF MENTEUR HWY,4701 - HOTELS (EXC CASINO HOTELS) & MOTELS,,,,"(30.0128828096036, -89.9935860301339)",30.0128828096036, -89.9935860301339
THE CHLOE,4125 ST CHARLES AVE,4701 - HOTELS (EXC CASINO HOTELS) & MOTELS,,,,"(29.9272428785317, -90.0993080854694)",29.9272428785317, -90.0993080854694
NEW ORLEANS MARRIOTT AT THE CONVENTION CENTER-[H/P,859 CONVENTION CENTER BLVD,4701 - HOTELS (EXC CASINO HOTELS) & MOTELS,,,,"(29.9432501119176, -90.0647982775791)",29.9432501119176, -90.0647982775791
BOHEME DE MARIGNY,735 TOURO ST,4703 - BED & BREAKFAST INNS,,,,"(29.9652110930664, -90.0589391612329)",29.9652110930664, -90.0589391612329
TERRELL HOUSE,1441 MAGAZINE ST,4703 - BED & BREAKFAST INNS,,,,"(29.9353128806252, -90.0723046318246)",29.9353128806252, -90.0723046318246
LAFAYETTE HOTEL,600 ST CHARLES AVE,4701 - HOTELS (EXC CASINO HOTELS) & MOTELS,,,,"(29.9477369305066, -90.0710434565838)",29.9477369305066, -90.0710434565838
HOMEWOOD SUITES - NEW ORLEANS,901 POYDRAS ST,4701 - HOTELS (EXC CASINO HOTELS) & MOTELS,,,,"(29.9504225182386, -90.0731970658559)",29.9504225182386, -90.0731970658559
ASTOR CROWN PLAZA NEW ORLEANS ATTN: DIR. OF FIN.,739 CANAL ST,4701 - HOTELS (EXC CASINO HOTELS) & MOTELS,,,,"(29.953862633153, -90.0696341031303)",29.953862633153, -90.0696341031303
FAIRFIELD INN & SUITES,346 BARONNE ST,4701 - HOTELS (EXC CASINO HOTELS) & MOTELS,,,,"(29.9511466974797, -90.0726504557239)",29.9511466974797, -90.0726504557239
LANAUX MANSION,547 ESPLANADE AVE,4703 - BED & BREAKFAST INNS,,,,"(29.9628189628033, -90.0587605391945)",29.9628189628033, -90.0587605391945
INTER - CONTINENTAL ROOMS,444 ST CHARLES AVE,4701 - HOTELS (EXC CASINO HOTELS) & MOTELS,,,,"(29.9502395502587, -90.0702727910079)",29.9502395502587, -90.0702727910079
900 Bartholomew St Unit 317,900 Bartholomew St Unit 317,Short Term Rental Commercial Owner,2,4,11/16/2022 23:59,"(29.9637115457021, -90.036320845599)",29.9637115457021, -90.036320845599
SPRINGHILL SUITES BY MARRIOTT H/P,301 ST JOSEPH ST,4701 - HOTELS (EXC CASINO HOTELS) & MOTELS,,,,"(29.9431873517638, -90.0662602135417)",29.9431873517638, -90.0662602135417
RENAISSANCE ARTS HOTEL,700 TCHOUPITOULAS ST,4701 - HOTELS (EXC CASINO HOTELS) & MOTELS,,,,"(29.9460649871294, -90.0672728506824)",29.9460649871294, -90.0672728506824
EMPRESS HOTEL,1317 URSULINES AVE,4701 - HOTELS (EXC CASINO HOTELS) & MOTELS,,,,"(29.9653762092022, -90.0676787526137)",29.9653762092022, -90.0676787526137
JW MARRIOT NEW ORLEANS,614 CANAL ST,4701 - HOTELS (EXC CASINO HOTELS) & MOTELS,,,,"(29.9527097524767, -90.0688818422529)",29.9527097524767, -90.0688818422529
AC HOTEL NEW ORLEANS BOURBON/FRENCH QUARTER AREA,221 CARONDELET ST,4701 - HOTELS (EXC CASINO HOTELS) & MOTELS,,,,"(29.9523525883641, -90.0712055731135)",29.9523525883641, -90.0712055731135
900 Bartholomew St Unit 307,900 Bartholomew St Unit 307,Short Term Rental Commercial Owner,2,4,11/16/2022 23:59,"(29.9636727749176, -90.0361678250737)",29.9636727749176, -90.0361678250737
THE SAINT NOLA HOTEL,931 CANAL ST,4701 - HOTELS (EXC CASINO HOTELS) & MOTELS,,,,"(29.9551161519605, -90.0713671394454)",29.9551161519605, -90.0713671394454
905 ROYAL HOTEL,905 ROYAL ST,4701 - HOTELS (EXC CASINO HOTELS) & MOTELS,,,,"(29.9598577782522, -90.0631994674944)",29.9598577782522, -90.0631994674944
900 Bartholomew St Unit 417,900 Bartholomew St Unit 417,Short Term Rental Commercial Owner,1,2,11/16/2022 23:59,"(29.9636870624658, -90.0363562840833)",29.9636870624658, -90.0363562840833
THE OLD NO. 77 HOTEL & CHANDLERY - MAIN,535 TCHOUPITOULAS ST,4701 - HOTELS (EXC CASINO HOTELS) & MOTELS,,,,"(29.9478804961101, -90.067313153129)",29.9478804961101, -90.067313153129
1922 Burgundy St,1922 Burgundy St,Short Term Rental Commercial Owner,5,10,8/29/2023 23:59,"(29.9662903846042, -90.0595793871045)",29.9662903846042, -90.0595793871045
